player,season,beta,prob,ppm,pm,fp,beta.po,prob.po,ppm.po,pm.po,fp.po
JOE_THORNTON,20062007,0.21,0.55,145.08,355,0.63,0.21,0.55,23.15,16,0.54
JUSTIN_WILLIAMS,20032004,0.26,0.5,145.06,199,0.59,0,0.5,0,0,0
MARIAN_HOSSA,20062007,0.17,0.54,144.97,186,0.55,0.17,0.54,5.86,-16,0.39
JONATHAN_TOEWS,20092010,0.19,0.55,144.92,414,0.64,0.19,0.55,45.61,76,0.58
ERIK_COLE,20112012,0.18,0.5,144.88,240,0.58,0,0.5,0,0,0
JOHAN_FRANZEN,20082009,0.21,0.55,144.82,395,0.64,0.21,0.55,50.17,93,0.6
DUSTIN_BROWN,20102011,0.19,0.55,144.75,184,0.56,0.19,0.55,10.53,-12,0.45
MARTIN_ERAT,20052006,0.26,0.57,144.72,174,0.58,0.26,0.57,10.92,25,0.65
DAVID_KREJCI,20082009,0.21,0.55,144.72,65,0.52,0.21,0.55,19.83,16,0.54
NATHAN_HORTON,20062007,0.21,0.5,144.53,279,0.6,0,0.5,0,0,0
PATRICK_MARLEAU,20122013,0.31,0.58,144.44,204,0.61,0.31,0.58,33.98,65,0.65
JASON_BLAKE,20092010,0.2,0.5,144.36,157,0.55,0,0.5,0,0,0
MIKAEL_SAMUELSSON,20072008,0.25,0.56,144.29,419,0.68,0.25,0.56,43.91,127,0.68
ZIGMUND_PALFFY,20022003,0.22,0.5,144.11,300,0.61,0,0.5,0,0,0
VACLAV_PROSPAL,20112012,0.18,0.5,143.94,235,0.57,0,0.5,0,0,0
VACLAV_PROSPAL,20032004,0.21,0.5,143.81,306,0.61,0,0.5,0,0,0
JASON_BLAKE,20052006,0.2,0.5,143.15,59,0.52,0,0.5,0,0,0
RYAN_SMYTH,20102011,0.2,0.55,142.58,232,0.58,0.2,0.55,10.11,15,0.57
BRIAN_WILLSIE,20052006,0.22,0.5,142.03,147,0.56,0,0.5,0,0,0
MARIO_LEMIEUX,20022003,0.23,0.5,141.92,163,0.57,0,0.5,0,0,0
ALEX_BURROWS,20092010,0.19,0.55,141.84,11,0.5,0.19,0.55,19.01,-13,0.47
ERIC_STAAL,20112012,0.15,0.5,141.77,90,0.52,0,0.5,0,0,0
MARCO_STURM,20052006,0.22,0.5,141.58,255,0.6,0,0.5,0,0,0
TROY_BROUWER,20082009,0.27,0.57,141.38,195,0.59,0.27,0.57,26.1,32,0.58
FRANS_NIELSEN,20112012,0.21,0.5,141.27,55,0.52,0,0.5,0,0,0
RAY_WHITNEY,20072008,0.22,0.5,141.26,323,0.63,0,0.5,0,0,0
STEVE_SULLIVAN,20052006,0.23,0.56,140.93,180,0.57,0.23,0.56,8.38,4,0.53
DEREK_ROY,20112012,0.18,0.5,140.77,77,0.52,0,0.5,0,0,0
MICHAEL_FROLIK,20082009,0.23,0.5,140.53,105,0.54,0,0.5,0,0,0
MARTIN_HAVLAT,20102011,0.19,0.5,140.5,107,0.54,0,0.5,0,0,0
KRISTIAN_HUSELIUS,20062007,0.22,0.56,140.18,216,0.59,0.22,0.56,10.25,2,0.51
ANZE_KOPITAR,20132014,0.18,0.54,140.14,317,0.6,0.15,0.54,29.2,15,0.52
NICKLAS_BACKSTROM,20132014,0.25,0.5,140.13,96,0.54,0,0.5,0,0,0
MIKKO_KOIVU,20102011,0.21,0.5,139.67,29,0.51,0,0.5,0,0,0
PHIL_KESSEL,20092010,0.19,0.5,139.59,308,0.61,0,0.5,0,0,0
DEREK_ROY,20082009,0.15,0.5,139.31,105,0.53,0,0.5,0,0,0
JONATHAN_TOEWS,20102011,0.16,0.54,139.3,251,0.57,0.16,0.54,13.51,14,0.54
BOBBY_RYAN,20092010,0.18,0.5,139.28,211,0.57,0,0.5,0,0,0
ROSTISLAV_OLESZ,20072008,0.28,0.5,139.24,54,0.53,0,0.5,0,0,0
ALEKSEY_MOROZOV,20032004,0.26,0.5,139.22,60,0.53,0,0.5,0,0,0
MIKHAIL_GRABOVSKI,20112012,0.22,0.5,139.21,76,0.53,0,0.5,0,0,0
BRAD_RICHARDS,20132014,0.2,0.55,139.16,329,0.62,0.2,0.55,37.19,56,0.58
SAM_GAGNER,20092010,0.26,0.5,138.89,145,0.57,0,0.5,0,0,0
NATHAN_GERBE,20102011,0.32,0.58,138.89,172,0.6,0.32,0.58,16.07,4,0.52
ALEX_FROLOV,20062007,0.18,0.5,138.87,217,0.57,0,0.5,0,0,0
MARC_SAVARD,20082009,0.16,0.54,138.84,179,0.55,0.16,0.54,18.17,16,0.53
TOMAS_TATAR,20132014,0.35,0.59,138.77,193,0.62,0.35,0.59,14.54,19,0.61
ALEX_FROLOV,20072008,0.2,0.5,138.67,184,0.57,0,0.5,0,0,0
PATRICE_BERGERON,20132014,0.27,0.57,138.61,175,0.58,0.27,0.57,26.3,38,0.6
VACLAV_PROSPAL,20072008,0.18,0.54,138.51,207,0.57,0.18,0.54,25.14,23,0.54
RYAN_GETZLAF,20052006,0.42,0.6,138.39,250,0.69,0.42,0.6,46.83,82,0.68
P.K._SUBBAN,20102011,0.15,0.55,138.22,192,0.55,0.2,0.55,19.06,22,0.56
BRIAN_GIONTA,20052006,0.18,0.55,137.87,260,0.59,0.18,0.55,15.95,20,0.56
MARTIN_ERAT,20112012,0.22,0.55,137.57,-8,0.5,0.22,0.55,18.93,13,0.54
TRAVIS_ZAJAC,20102011,0.18,0.5,137.55,155,0.55,0,0.5,0,0,0
RYANE_CLOWE,20082009,0.21,0.55,137.27,333,0.63,0.21,0.55,13.13,51,0.7
ALEX_STEEN,20092010,0.26,0.5,136.69,92,0.54,0,0.5,0,0,0
COREY_PERRY,20102011,0.14,0.54,136.49,118,0.53,0.14,0.54,11.11,14,0.55
MIKAEL_BACKLUND,20102011,0.32,0.5,136.41,97,0.56,0,0.5,0,0,0
JORDAN_STAAL,20092010,0.18,0.54,136.26,47,0.52,0.18,0.54,16.23,3,0.51
SCOTT_GOMEZ,20092010,0.16,0.54,136.1,78,0.52,0.16,0.54,32.49,3,0.5
KYLE_WELLWOOD,20112012,0.24,0.5,135.59,218,0.6,0,0.5,0,0,0
MATTHEW_BARNABY,20032004,0.28,0.57,135.56,89,0.55,0.28,0.57,14.23,-7,0.47
HENRIK_ZETTERBERG,20052006,0.19,0.55,135.38,372,0.63,0.19,0.55,11.93,38,0.65
FRANS_NIELSEN,20092010,0.21,0.5,135.35,98,0.54,0,0.5,0,0,0
ERIC_FEHR,20082009,0.38,0.59,135.06,182,0.63,0.38,0.59,10.21,-2,0.48
LOUI_ERIKSSON,20072008,0.32,0.58,134.88,161,0.6,0.32,0.58,47.79,16,0.53
MATT_MOULSON,20102011,0.16,0.5,134.21,219,0.57,0,0.5,0,0,0
RYAN_O'REILLY,20112012,0.16,0.5,134.13,248,0.58,0,0.5,0,0,0
ANDREI_KOSTITSYN,20082009,0.23,0.56,134.06,173,0.57,0.23,0.56,7.07,3,0.52
LOGAN_COUTURE,20132014,0.32,0.58,133.77,184,0.61,0.32,0.58,15.53,18,0.59
COREY_PERRY,20092010,0.14,0.5,133.72,222,0.56,0,0.5,0,0,0
TOMAS_FLEISCHMANN,20112012,0.17,0.54,133.63,176,0.56,0.17,0.54,10.37,0,0.5
SHEA_WEBER,20112012,0.13,0.53,133.52,75,0.52,0.13,0.53,18.79,19,0.53
DWIGHT_KING,20132014,0.28,0.57,133.34,92,0.55,0.28,0.57,37.37,13,0.52
LADISLAV_NAGY,20052006,0.31,0.5,133.32,228,0.63,0,0.5,0,0,0
NATHAN_HORTON,20052006,0.22,0.5,133.23,250,0.6,0,0.5,0,0,0
BRANDON_DUBINSKY,20082009,0.19,0.55,132.97,160,0.56,0.19,0.55,11.34,-7,0.47
SCOTTIE_UPSHALL,20102011,0.23,0.5,132.96,126,0.55,0,0.5,0,0,0
ANDY_MCDONALD,20102011,0.24,0.5,132.68,236,0.61,0,0.5,0,0,0
VACLAV_PROSPAL,20092010,0.18,0.5,132.47,200,0.57,0,0.5,0,0,0
SCOTT_GOMEZ,20072008,0.16,0.54,132.3,409,0.62,0.16,0.54,16.13,23,0.56
CHAD_LAROSE,20082009,0.23,0.56,132.09,11,0.5,0.23,0.56,38.76,3,0.5
BRIAN_GIONTA,20082009,0.2,0.55,132.07,183,0.57,0.2,0.55,13.24,22,0.58
JEFF_CARTER,20072008,0.17,0.54,131.93,16,0.51,0.17,0.54,30.69,14,0.52
SEAN_AVERY,20032004,0.34,0.5,131.89,58,0.54,0,0.5,0,0,0
ALEX_FROLOV,20082009,0.18,0.5,131.89,95,0.53,0,0.5,0,0,0
JORDAN_STAAL,20082009,0.18,0.54,131.88,-117,0.46,0.18,0.54,39.4,-17,0.48
JUSSI_JOKINEN,20102011,0.21,0.5,131.85,109,0.54,0,0.5,0,0,0
ALEXANDER_RADULOV,20072008,0.19,0.56,131.8,178,0.57,0.25,0.56,11.66,9,0.55
TYLER_KENNEDY,20112012,0.3,0.57,131.53,192,0.61,0.3,0.57,10.91,-2,0.49
SHANE_DOAN,20112012,0.17,0.53,131.42,183,0.56,0.13,0.53,22.09,-45,0.43
RYAN_SMYTH,20062007,0.2,0.55,131.41,84,0.53,0.2,0.55,12.23,-5,0.48
MARTIN_ERAT,20102011,0.22,0.55,130.97,83,0.53,0.2,0.55,17.81,5,0.51
JAROMIR_JAGR,20022003,0.2,0.55,130.87,256,0.6,0.2,0.55,10.43,19,0.59
JORDAN_STAAL,20132014,0.23,0.5,130.84,90,0.54,0,0.5,0,0,0
ALEXANDER_SEMIN,20102011,0.22,0.56,130.68,218,0.59,0.22,0.56,18.35,28,0.59
JEFF_CARTER,20092010,0.16,0.54,130.48,206,0.56,0.16,0.54,18.22,40,0.59
ALES_HEMSKY,20072008,0.2,0.5,130.16,144,0.56,0,0.5,0,0,0
DUSTIN_BROWN,20062007,0.19,0.5,129.99,141,0.55,0,0.5,0,0,0
KONSTANTIN_KOLTSOV,20032004,0.24,0.5,129.97,37,0.52,0,0.5,0,0,0
BRIAN_GIONTA,20092010,0.18,0.55,129.8,106,0.54,0.18,0.55,38.96,-13,0.48
KYLE_OKPOSO,20112012,0.19,0.5,129.72,77,0.53,0,0.5,0,0,0
RICH_PEVERLEY,20092010,0.15,0.5,128.72,43,0.51,0,0.5,0,0,0
RYAN_GETZLAF,20122013,0.31,0.58,128.62,129,0.58,0.31,0.58,24.09,10,0.53
JEFF_CARTER,20102011,0.16,0.54,128.38,260,0.58,0.16,0.54,8.14,35,0.67
TRAVIS_MOEN,20062007,0.25,0.56,128.3,-107,0.45,0.25,0.56,35.83,-7,0.49
STEVE_DOWNIE,20092010,0.22,0.5,128.3,166,0.57,0,0.5,0,0,0
RYANE_CLOWE,20102011,0.18,0.54,127.95,360,0.62,0.18,0.54,30.41,46,0.57
JASON_SPEZZA,20102011,0.19,0.5,127.87,64,0.52,0,0.5,0,0,0
SHANE_DOAN,20062007,0.19,0.5,127.67,145,0.55,0,0.5,0,0,0
DANIEL_ALFREDSSON,20072008,0.16,0.54,127.63,125,0.54,0.16,0.54,3.53,-7,0.42
STEVE_DOWNIE,20112012,0.22,0.5,127.42,170,0.57,0,0.5,0,0,0
SERGEI_SAMSONOV,20052006,0.21,0.58,127.4,293,0.62,0.31,0.58,36.93,56,0.61
DAYMOND_LANGKOW,20072008,0.18,0.54,127.35,365,0.63,0.18,0.54,10.55,0,0.5
STEVE_SULLIVAN,20032004,0.16,0.54,127.29,192,0.56,0.16,0.54,8.84,-14,0.44
PAUL_KARIYA,20022003,0.19,0.55,127.27,247,0.59,0.19,0.55,33.33,34,0.55
PAUL_STASTNY,20062007,0.18,0.5,127.27,180,0.56,0,0.5,0,0,0
DARREN_HELM,20102011,0.22,0.55,127.23,-93,0.46,0.22,0.55,18.47,-16,0.45
BRAD_MARCHAND,20112012,0.19,0.55,127.16,239,0.59,0.19,0.55,12.1,21,0.58
PASCAL_DUPUIS,20112012,0.19,0.55,127.01,57,0.52,0.19,0.55,8.48,-17,0.4
TEEMU_SELANNE,20022003,0.21,0.5,126.99,133,0.55,0,0.5,0,0,0
JOHAN_FRANZEN,20102011,0.18,0.54,126.97,208,0.57,0.18,0.54,12.55,30,0.61
BRENDAN_GALLAGHER,20132014,0.24,0.56,126.96,157,0.57,0.24,0.56,26.62,20,0.55
PATRICE_BERGERON,20082009,0.23,0.56,126.93,71,0.53,0.23,0.56,17.59,7,0.52
MATT_CULLEN,20112012,0.19,0.5,126.89,32,0.51,0,0.5,0,0,0
JASON_BLAKE,20102011,0.22,0.56,126.83,30,0.51,0.22,0.56,10.2,-8,0.46
TREVOR_LETOWSKI,20022003,0.35,0.59,126.79,10,0.51,0.35,0.59,7.71,-5,0.44
PAUL_STASTNY,20072008,0.19,0.55,126.78,204,0.58,0.19,0.55,16.45,-34,0.4
MARK_STREIT,20082009,0.13,0.5,126.66,154,0.54,0,0.5,0,0,0
JORDAN_STAAL,20072008,0.18,0.54,126.61,-187,0.44,0.18,0.54,26.06,-39,0.43
RYAN_SMYTH,20092010,0.2,0.55,126.61,287,0.61,0.2,0.55,11.61,26,0.61
JASON_POMINVILLE,20132014,0.25,0.56,126.16,235,0.62,0.25,0.56,24.6,28,0.57
ALEX_OVECHKIN,20132014,0.22,0.5,126.03,175,0.58,0,0.5,0,0,0
TYLER_ARNASON,20032004,0.19,0.5,125.91,250,0.59,0,0.5,0,0,0
ZACH_PARISE,20122013,0.26,0.56,125.56,205,0.6,0.26,0.56,14.11,-2,0.49
KEITH_TKACHUK,20082009,0.19,0.55,125.48,304,0.62,0.19,0.55,6.19,14,0.61
JORDAN_STAAL,20062007,0.23,0.56,125.35,-112,0.45,0.23,0.56,7.75,-17,0.37
VIKTOR_STALBERG,20102011,0.3,0.53,125.33,165,0.6,0.11,0.53,4.5,-12,0.43
MATT_DUCHENE,20092010,0.18,0.54,125.32,99,0.54,0.18,0.54,11.21,1,0.5
EVGENI_MALKIN,20122013,0.4,0.6,125.09,220,0.67,0.4,0.6,65.9,90,0.63
JUSTIN_WILLIAMS,20092010,0.31,0.58,125.02,198,0.62,0.31,0.58,4.99,0,0.5
MAX_PACIORETTY,20112012,0.17,0.5,124.82,205,0.57,0,0.5,0,0,0
CHRIS_KUNITZ,20082009,0.17,0.54,124.78,248,0.59,0.17,0.54,37.42,68,0.58
ERIC_FEHR,20092010,0.31,0.58,124.69,110,0.57,0.31,0.58,14.78,28,0.65
SEAN_AVERY,20092010,0.28,0.5,124.68,122,0.57,0,0.5,0,0,0
MARIAN_HOSSA,20032004,0.19,0.55,124.61,241,0.59,0.19,0.55,12.19,49,0.69
ALEXANDER_SEMIN,20032004,0.49,0.5,124.55,114,0.61,0,0.5,0,0,0
MARIAN_HOSSA,20092010,0.24,0.56,124.55,279,0.63,0.24,0.56,50.22,81,0.59
ALEXANDER_PEREZHOGIN,20062007,0.37,0.5,124.5,75,0.56,0,0.5,0,0,0
MIKAEL_SAMUELSSON,20082009,0.18,0.55,124.38,386,0.64,0.18,0.55,33.96,103,0.64
TOMAS_SUROVY,20032004,0.43,0.5,124.28,65,0.56,0,0.5,0,0,0
DEREK_ROY,20092010,0.15,0.54,124.21,119,0.54,0.15,0.54,10.7,-1,0.5
JANNIK_HANSEN,20102011,0.22,0.58,124.03,-110,0.45,0.33,0.58,63.94,-16,0.48
BRENDAN_GALLAGHER,20122013,0.39,0.6,123.96,200,0.66,0.39,0.6,15.11,28,0.68
PAVEL_DATSYUK,20132014,0.33,0.58,123.82,154,0.6,0.33,0.58,18.27,13,0.56
NIKOLAI_ZHERDEV,20062007,0.24,0.5,123.69,249,0.62,0,0.5,0,0,0
MARCEL_GOC,20112012,0.25,0.56,123.69,-9,0.5,0.25,0.56,17.46,13,0.55
JASON_BLAKE,20032004,0.19,0.5,123.63,-60,0.48,-0.01,0.5,-0.3,-11,0.41
JASON_SPEZZA,20112012,0.14,0.53,123.62,199,0.56,0.14,0.53,10.93,34,0.61
JAROMIR_JAGR,20112012,0.2,0.55,123.57,264,0.61,0.2,0.55,15.5,35,0.61
DAVID_BACKES,20112012,0.15,0.54,123.23,204,0.56,0.15,0.54,11.21,-3,0.49
FERNANDO_PISANI,20032004,0.29,0.5,123.03,83,0.55,0,0.5,0,0,0
CHRIS_KUNITZ,20092010,0.29,0.57,122.97,210,0.62,0.29,0.57,34.14,74,0.66
DAVID_BACKES,20102011,0.15,0.5,122.69,201,0.56,0,0.5,0,0,0
KIP_MILLER,20022003,0.3,0.57,122.46,187,0.61,0.3,0.57,3.98,7,0.63
DANIEL_ALFREDSSON,20102011,0.24,0.5,122.46,-10,0.5,0,0.5,0,0,0
PAVEL_DATSYUK,20032004,0.19,0.55,122.45,270,0.61,0.19,0.55,20.19,61,0.64
VACLAV_PROSPAL,20062007,0.18,0.54,122.39,277,0.6,0.18,0.54,8.24,34,0.68
NIKOLAI_ZHERDEV,20082009,0.17,0.54,122.18,302,0.6,0.17,0.54,7.11,4,0.52
MATT_DUCHENE,20102011,0.16,0.5,122.17,136,0.54,0,0.5,0,0,0
KYLE_WELLWOOD,20052006,0.28,0.5,122.08,206,0.62,0,0.5,0,0,0
GEORGES_LARAQUE,20032004,0.47,0.5,121.98,108,0.6,0,0.5,0,0,0
ROBERT_NILSSON,20072008,0.27,0.5,121.96,31,0.52,0,0.5,0,0,0
ANDREW_LADD,20062007,0.35,0.5,121.68,169,0.62,0,0.5,0,0,0
SHANE_DOAN,20102011,0.17,0.54,121.63,192,0.57,0.17,0.54,8.32,8,0.54
SHAWN_THORNTON,20082009,0.35,0.59,121.57,34,0.52,0.35,0.59,14.85,-3,0.48
LUC_ROBITAILLE,20022003,0.31,0.58,121.52,200,0.63,0.31,0.58,7.35,22,0.73
NICK_FOLIGNO,20112012,0.21,0.55,121.45,113,0.55,0.21,0.55,12.67,19,0.58
ANZE_KOPITAR,20092010,0.14,0.53,121.32,301,0.58,0.14,0.53,8.63,18,0.57
RADIM_VRBATA,20132014,0.2,0.5,121.22,183,0.57,0,0.5,0,0,0
PAUL_STASTNY,20102011,0.16,0.5,120.97,36,0.51,0,0.5,0,0,0
ANZE_KOPITAR,20072008,0.14,0.5,120.91,143,0.54,0,0.5,0,0,0
JAROMIR_JAGR,20132014,0.27,0.57,120.88,164,0.59,0.27,0.57,0.4,1,0.67
RYAN_GETZLAF,20072008,0.16,0.54,120.74,316,0.61,0.16,0.54,9.33,1,0.5
SCOTT_GOMEZ,20062007,0.18,0.55,120.71,390,0.65,0.18,0.55,17.52,55,0.64
JEAN-PIERRE_DUMONT,20062007,0.19,0.55,120.7,105,0.54,0.19,0.55,7.76,-2,0.49
JASON_BLAKE,20022003,0.2,0.55,120.62,-8,0.5,0.2,0.55,7.78,5,0.53
ANZE_KOPITAR,20112012,0.14,0.53,120.57,258,0.57,0.14,0.53,30.42,90,0.6
JOHN-MICHAEL_LILES,20102011,0.15,0.5,120.52,218,0.57,0,0.5,0,0,0
SHAWN_MCEACHERN,20032004,0.16,0.5,120.43,5,0.5,0,0.5,0,0,0
ALEX_STEEN,20112012,0.3,0.58,120.32,148,0.59,0.3,0.58,26.86,19,0.55
RYAN_O'REILLY,20132014,0.16,0.54,120.17,88,0.53,0.16,0.54,8.87,6,0.53
HENRIK_ZETTERBERG,20132014,0.32,0.58,120.04,144,0.59,0.32,0.58,7.52,16,0.67
MATT_MARTIN,20112012,0.27,0.5,119.54,-88,0.45,0,0.5,0,0,0
JAMIE_LANGENBRUNNER,20052006,0.18,0.55,119.53,113,0.54,0.18,0.55,14.15,8,0.53
RICK_NASH,20132014,0.23,0.56,119.27,161,0.58,0.24,0.56,41.72,32,0.55
MIKKO_KOIVU,20112012,0.21,0.5,118.97,68,0.53,0,0.5,0,0,0
JASON_POMINVILLE,20102011,0.16,0.54,118.96,229,0.58,0.16,0.54,7.25,10,0.55
TOMAS_PLEKANEC,20082009,0.17,0.54,118.83,119,0.54,0.17,0.54,3.22,-14,0.32
BRANKO_RADIVOJEVIC,20062007,0.25,0.56,118.75,147,0.58,0.25,0.56,6.8,6,0.56
RICK_NASH,20082009,0.15,0.54,118.58,160,0.55,0.15,0.54,5.94,-5,0.47
CHRIS_KUNITZ,20072008,0.17,0.54,118.43,262,0.59,0.17,0.54,8.58,-8,0.46
RYAN_KESLER,20082009,0.16,0.54,118.37,-31,0.49,0.16,0.54,16.55,-14,0.47
GARY_ROBERTS,20032004,0.22,0.55,118.34,212,0.6,0.21,0.55,20.77,-14,0.46
PIERRE_DAGENAIS,20032004,0.37,0.59,118.13,165,0.63,0.37,0.59,16.48,12,0.57
NICKLAS_BACKSTROM,20122013,0.25,0.56,118.08,36,0.52,0.25,0.56,18.13,16,0.55
ALEXANDER_SEMIN,20072008,0.22,0.56,118.04,283,0.63,0.22,0.56,16.67,31,0.6
CRAIG_SMITH,20132014,0.26,0.5,118.02,122,0.57,0,0.5,0,0,0
DANIEL_ALFREDSSON,20122013,0.24,0.56,117.86,116,0.56,0.24,0.56,26.19,14,0.53
ALEX_OVECHKIN,20122013,0.23,0.56,117.79,107,0.55,0.23,0.56,18.1,39,0.62
BOBBY_RYAN,20102011,0.14,0.53,117.39,66,0.52,0.14,0.53,5.18,8,0.55
ALEX_TANGUAY,20022003,0.21,0.55,117.3,297,0.63,0.21,0.55,12.53,41,0.67
PHIL_KESSEL,20072008,0.19,0.55,117.19,122,0.55,0.19,0.55,5.84,3,0.52
BRIAN_ROLSTON,20072008,0.15,0.54,117.01,96,0.53,0.15,0.54,10.58,38,0.63
PAVEL_DATSYUK,20052006,0.18,0.55,116.92,395,0.65,0.18,0.55,7.66,31,0.68
CAL_CLUTTERBUCK,20102011,0.2,0.5,116.89,-43,0.48,0,0.5,0,0,0
VIKTOR_KOZLOV,20022003,0.15,0.5,116.82,-39,0.49,0,0.5,0,0,0
LOGAN_COUTURE,20122013,0.26,0.56,116.77,174,0.6,0.26,0.56,29.65,61,0.63
MARIAN_HOSSA,20132014,0.26,0.56,116.67,142,0.58,0.26,0.56,42.51,11,0.52
MARIAN_HOSSA,20022003,0.2,0.55,116.61,260,0.61,0.2,0.55,25.71,46,0.59
PHIL_KESSEL,20082009,0.19,0.55,116.52,77,0.53,0.19,0.55,17.23,22,0.56
JONATHAN_TOEWS,20122013,0.26,0.57,116.52,203,0.61,0.26,0.57,63.54,134,0.64
JOHAN_FRANZEN,20112012,0.18,0.54,116.48,323,0.62,0.18,0.54,6.99,26,0.67
CARL_HAGELIN,20112012,0.26,0.56,116.43,91,0.55,0.26,0.56,36.54,20,0.54
ANDREW_LADD,20132014,0.2,0.5,116.3,79,0.53,0,0.5,0,0,0
ALEX_TANGUAY,20062007,0.17,0.54,116.27,168,0.56,0.17,0.54,7.68,-1,0.49
BRANDON_SAAD,20132014,0.27,0.57,116.23,200,0.62,0.27,0.57,34.52,24,0.55
NICK_JOHNSON,20112012,0.22,0.5,116.19,-49,0.48,0,0.5,0,0,0
TONY_AMONTE,20052006,0.19,0.55,116.17,120,0.55,0.19,0.55,11.6,8,0.53
MAXIM_LAPIERRE,20082009,0.2,0.55,116.07,-100,0.46,0.2,0.55,6.19,-9,0.43
VINCENT_LECAVALIER,20052006,0.16,0.54,115.98,413,0.64,0.16,0.54,8.21,18,0.59
ETHAN_MOREAU,20052006,0.26,0.56,115.84,33,0.52,0.26,0.56,30.34,-23,0.45
PATRICK_MARLEAU,20092010,0.12,0.53,115.82,124,0.53,0.12,0.53,19.82,47,0.57
ALES_KOTALIK,20082009,0.21,0.5,115.71,140,0.56,0,0.5,0,0,0
GEOFF_SANDERSON,20022003,0.17,0.5,115.69,36,0.51,0,0.5,0,0,0
SIDNEY_CROSBY,20122013,0.28,0.57,115.67,187,0.61,0.28,0.57,51.06,69,0.59
MIKAEL_SAMUELSSON,20102011,0.18,0.55,115.64,226,0.59,0.18,0.55,17.76,35,0.59
JAROME_IGINLA,20102011,0.14,0.5,115.59,269,0.58,0,0.5,0,0,0
RYAN_GETZLAF,20082009,0.13,0.53,115.49,450,0.63,0.13,0.53,21.66,16,0.52
ALES_HEMSKY,20112012,0.2,0.5,115.46,47,0.52,0,0.5,0,0,0
JONATHAN_TOEWS,20132014,0.19,0.55,115.09,232,0.6,0.19,0.55,36.66,31,0.54
ANZE_KOPITAR,20082009,0.14,0.5,115.02,289,0.59,0,0.5,0,0,0
MIKHAIL_GRABOVSKI,20092010,0.22,0.5,115,221,0.6,0,0.5,0,0,0
NATHAN_HORTON,20072008,0.13,0.5,114.94,115,0.53,0,0.5,0,0,0
MATT_MOULSON,20092010,0.17,0.5,114.76,191,0.57,0,0.5,0,0,0
VINCENT_LECAVALIER,20062007,0.14,0.53,114.71,320,0.6,0.14,0.53,7.97,41,0.68
BLAKE_WHEELER,20112012,0.14,0.5,114.68,236,0.57,0,0.5,0,0,0
DAVID_BOOTH,20112012,0.24,0.56,114.57,157,0.58,0.24,0.56,9.76,11,0.57
COREY_PERRY,20112012,0.14,0.5,114.49,246,0.58,0,0.5,0,0,0
JAKUB_VORACEK,20132014,0.23,0.56,114.34,239,0.62,0.23,0.56,13.21,9,0.54
PAUL_STASTNY,20082009,0.27,0.5,114.3,144,0.58,0,0.5,0,0,0
OLAF_KOLZIG,20052006,0.07,0.5,114.19,-292,0.46,0,0.5,0,0,0
BRANDON_DUBINSKY,20112012,0.19,0.55,113.69,57,0.52,0.19,0.55,11.82,8,0.53
JOCHEN_HECHT,20092010,0.15,0.5,113.6,-15,0.49,0,0.5,0,0,0
DUSTIN_PENNER,20062007,0.21,0.55,113.25,256,0.62,0.21,0.55,28.47,91,0.67
LOUI_ERIKSSON,20092010,0.13,0.5,113,15,0.5,0,0.5,0,0,0
ADAM_HALL,20022003,0.23,0.5,112.79,232,0.62,0,0.5,0,0,0
DION_PHANEUF,20112012,0.11,0.5,112.74,51,0.51,0,0.5,0,0,0
CURTIS_GLENCROSS,20102011,0.19,0.5,112.54,-21,0.49,0,0.5,0,0,0
JASON_POMINVILLE,20092010,0.13,0.6,112.53,164,0.55,0.42,0.6,26.54,23,0.59
ONDREJ_PALAT,20132014,0.19,0.55,112.49,2,0.5,0.19,0.55,6,-15,0.38
CHRIS_HIGGINS,20102011,0.22,0.55,112.35,31,0.51,0.22,0.55,45.94,18,0.52
DEREK_STEPAN,20102011,0.18,0.54,112.34,199,0.58,0.18,0.54,7.71,-8,0.45
CRISTOBAL_HUET,20092010,0.09,0.52,112.27,468,0.59,0.09,0.52,0.64,9,0.8
DOMINIC_MOORE,20092010,0.22,0.56,112.03,-56,0.47,0.22,0.56,28.01,-56,0.39
TORREY_MITCHELL,20102011,0.26,0.57,111.99,91,0.55,0.26,0.57,35.19,8,0.51
BLAKE_WHEELER,20102011,0.16,0.5,111.9,83,0.53,0,0.5,0,0,0
ARTEM_ANISIMOV,20102011,0.17,0.54,111.9,86,0.53,0.17,0.54,4.94,1,0.51
ANZE_KOPITAR,20122013,0.23,0.56,111.89,204,0.61,0.23,0.56,39.9,-3,0.5
FRANS_NIELSEN,20082009,0.21,0.5,111.86,76,0.54,0,0.5,0,0,0
JORDAN_EBERLE,20132014,0.18,0.5,111.82,65,0.53,0,0.5,0,0,0
TEDDY_PURCELL,20102011,0.19,0.55,111.77,249,0.6,0.19,0.55,26.81,17,0.53
MARTIN_ERAT,20082009,0.17,0.5,111.74,164,0.56,0,0.5,0,0,0
PAUL_STASTNY,20132014,0.19,0.55,111.68,86,0.54,0.19,0.55,11.71,-1,0.5
SEAN_BERGENHEIM,20112012,0.22,0.56,111.67,45,0.52,0.22,0.56,12.87,19,0.58
MICHAEL_RYDER,20082009,0.2,0.55,111.62,235,0.6,0.2,0.55,18.39,34,0.59
JOE_THORNTON,20132014,0.21,0.55,111.6,236,0.61,0.21,0.55,12.83,31,0.63
DAVID_CLARKSON,20122013,0.28,0.5,111.57,299,0.68,0,0.5,0,0,0
